Error on the test set seq only: 37625.2
Error on the training set: 3548.56
Number of parameters: 262

Base Parameters
-0.154651	-0.272626	-0.232815	-0.085546	-0.0572627
-0.128592	-0.223854	-0.0523359	-0.134095	-0.22452
0.10091	0.367818	0.312994	-0.0326129	-0.0145683
-0.0116033	-0.0369578	0.048745	-0.0374948	-0.126227
-0.224111	-0.162224	-0.313148	-0.18104	-0.264972
-0.244289	-0.147522	-0.481471	-0.0533455	-0.0845354
-0.111086	0.0754094	-0.216565	-0.0808517	-0.144769
-0.134447	0.155066	-0.238617	-0.170123	-0.171624
-0.172802	-0.125566	-0.144396	-0.122617	-0.283106
0.029718	0.12012	0.0189646	-0.0452988	0.106865
-0.0919313	0.0709669	-0.217078	-0.128658	-0.1629
1.67365	2.35087	2.16756	0.477019	0.772377
-0.0750982	-0.0561375	-0.0408996	-0.111217	-0.111551
-0.309391	1.30392	-0.418179	-0.102741	2.77467
-0.0990203	0.118061	-0.213248	-0.0857208	-0.245025
-0.0516078	-0.0426624	-0.0624868	-0.142766	-0.0131812
-0.0303574	0.188646	0.0055262	-0.0295898	-0.0541866
-0.0697895	-0.0528026	-0.222317	0.0144431	-0.0435484
-0.165534	0.0806387	-0.371649	-0.162181	-0.239775
-0.0709434	0.122158	-0.056068	-0.0295092	-0.0158901
-0.138291	-0.0569283	-0.241463	-0.0995327	-0.154765
0.0472238	0.262439	0.180784	-0.0747321	-0.210143
-0.020226	0.138387	0.0240921	-0.0958693	-0.169273
-0.154954	-0.121284	-0.121902	-0.0975816	-0.168039
0.0268372	0.329286	-0.206894	-0.0412418	-0.0671516
-0.0815161	0.0878696	-0.107019	-0.231426	-0.130659
-0.0356227	0.118646	-0.079429	-0.0831613	-0.228706
0.32806	0.578916	0.928822	-0.00188725	-0.170689
-0.00767374	0.239084	-0.0174446	-0.104426	-0.0832818
0.137339	0.424645	0.0627724	-0.121307	0.102084
0.297983	1.04802	0.228465	0.119782	0.0524626
0.349183	1.30066	1.24151	-0.129589	-0.000500342
0.157407	0.807371	-0.0425383	-0.0986352	-0.173614
0.0402103	0.23709	-0.0777142	-0.0560067	-0.0897839
0.1114	0.500494	-0.0865882	-0.0298296	-0.0937317
0.0233904	0.384998	-0.0309445	0.0148015	-0.00650915
-0.0480603	0.118027	-0.0628444	-0.10247	-0.180079
-0.275396	-0.207085	-0.424458	-0.19299	-0.191754
3.03745	1.48628	3.44338	0.779661	1.00773
-0.0362529	0.239718	-0.316399	-0.0875379	-0.10298
-0.206113	-0.155525	-0.28972	-0.138304	-0.0780157
-0.0599843	0.157807	-0.0629747	-0.195777	-0.227871
1.10473	0.552994	2.20394	0.0627713	-0.0666276
0.84979	2.32111	1.81267	0.128233	0.244336
0.0460313	0.484893	-0.0285657	-0.0719353	-0.0200092
-0.31102	-0.344837	-0.261923	-0.268303	-0.355645
1.61404	1.40385	2.66892	0.0819457	0.328848
-0.815149	-1.86164	-0.370702	-0.390774	-0.609588
-0.0340173	-0.0750031	0.323955	-0.0727044	-0.167479
-0.133917	-0.105088	-0.195003	-0.16692	-0.0377475
2.73501	2.89084	4.9814	0.673758	0.283945
0.00652776	0.354091	-0.234525	-0.0872508	-0.123104
-0.186401	-0.0524067	-0.261684	-0.242764	-0.351343
-0.125628	-0.0915703	-0.242322	-0.0488807	0.0148364
-0.210269	-0.0123881	-0.304832	-0.17281	-0.263369
-0.273248	-0.0455518	-0.384609	-0.171646	-0.200749
0.0159292	0.309508	-0.201059	-0.0808932	0.0444826
0.00246139	0.157618	0.120646	-0.100956	-0.307812
-0.0303223	0.104072	0.0196251	-0.122757	-0.20644
1.40565	3.59135	2.32227	0.586607	0.414229
0.0473203	0.176033	0.167442	-0.015074	-0.0920156
0.265213	1.01746	0.00178321	0.055784	0.0748634
-0.0660285	0.217965	-0.0386059	-0.0660964	-0.0975021
0.0584935	0.294569	0.0613409	-0.0772031	0.0630306
-0.0921318	0.16381	-0.248994	0.0144269	-0.21874
-0.0569344	0.258883	-0.0449696	-0.0123479	-0.279132
-0.155933	0.00763911	-0.286569	-0.0464184	-0.276878
0.207889	0.900284	-0.268234	-0.0843963	0.0679835
-0.128647	0.0853961	-0.350825	-0.13993	-0.260687
-0.107544	-0.0165439	0.0256734	-0.0845308	-0.0769149
-0.101985	0.148195	-0.309471	-0.0745373	-0.282213
-0.317722	-0.26101	-0.309184	-0.199809	-0.315748
-0.241904	-0.162712	-0.429371	-0.126896	-0.413643
-0.309689	-0.200544	-0.405412	-0.225183	-0.300672
-0.204113	-0.188635	-0.228785	-0.120684	-0.100577
0.0444147	0.0969836	0.125244	-0.0975193	-0.167443
-0.0777972	0.134613	-0.254128	-0.0446218	-0.127231
-0.186719	-0.0622157	-0.356292	-0.175766	-0.286246
-0.134336	-0.153747	-0.149826	-0.0265191	-0.049276
-0.0768155	0.0587441	0.244939	-0.0973101	-0.300946
-0.220557	-0.139933	-0.388465	-0.109681	-0.238399
-0.239143	-0.0877008	-0.480113	-0.148061	-0.376228
-0.136884	-0.0637513	-0.264786	-0.09218	-0.211246
-0.0341385	0.132986	0.0299214	-0.0634791	-0.132399
-0.0725012	-0.0109877	-0.0378163	-0.0443454	-0.0959431
-0.112562	-0.0284738	-0.169981	-0.0128894	-0.316012
-0.023303	0.22185	-0.0694838	-0.106959	-0.389882
-0.0863521	0.00483136	-0.128488	-0.112364	-0.340575
0.0296217	0.0348955	-0.0656414	-0.000366804	-0.118037
-0.225371	-0.0975455	-0.404038	-0.126188	-0.236346
-0.0671195	0.0320617	-0.0760316	-0.025083	-0.105054
-0.101547	-0.0191856	-0.0382718	-0.162045	-0.138464
-0.190831	-0.0636188	-0.199258	-0.110377	-0.212734
0.1726	0.469641	0.094949	0.0281089	-0.0369044
0.190772	0.643759	0.139196	0.143735	-0.0561401
0.227701	0.424735	1.57466	0.0394477	0.239885
0.130453	0.554016	0.0720586	0.0932614	-0.0282371
-0.0876699	-0.0771132	-0.123429	-0.0886666	-0.242211
-0.111216	-0.0451002	-0.0721054	-0.150083	-0.141255
0.0251505	-0.116328	0.168939	-0.0495394	0.0139547
0.0381724	0.176233	0.196635	-0.0944488	-0.189069
-0.133653	0.00723306	-0.07459	-0.112156	-0.165042
-0.153594	0.062999	-0.373015	-0.0690096	-0.238078
0.160312	0.478157	0.00488706	-0.0108945	0.245177
0.0548823	0.318066	-0.115472	-0.0229352	0.0791692
-0.0975587	-0.154979	-0.150405	-0.0789859	-0.020974
-0.187454	-0.0149874	-0.247282	-0.175385	-0.193938
0.114228	0.672194	-0.0537541	-0.171823	0.02522
-0.04353	0.0631116	-0.128877	-0.00256406	-0.133197
0.385072	0.415082	1.02584	0.0640583	0.0616189
0.31481	0.457821	0.849028	-0.0100218	-0.0334585
0.206604	0.0309323	0.620293	-0.130593	0.110644
0.404349	0.749799	0.825384	0.159846	-0.0250375
-0.161804	-0.197918	-0.325518	-0.0045136	-0.106727
-0.205707	-0.22698	-0.269493	-0.0584947	-0.182589
-0.0560414	0.155187	-0.118018	-0.106869	-0.111932
-0.231955	-0.154662	-0.198789	-0.114709	-0.245258
-0.279567	-0.043954	-0.261347	-0.181524	-0.454726
-0.047849	0.170586	0.014123	0.000956665	-0.142152
-0.13272	-0.125367	0.00912476	-0.149459	-0.400739
-0.230523	-0.157627	-0.334346	-0.117489	-0.247723
-0.133271	0.0840805	-0.34025	-0.0487358	-0.359312
-0.190002	-0.00714561	-0.25123	-0.102232	-0.1001
0.0465103	0.0602399	0.158595	-0.0375788	-0.0599074
0.0436917	0.183152	0.0888847	-0.0247195	-0.0247944
-0.0397389	0.372989	-0.130493	-0.134255	-0.0185621
0.00601077	0.244879	-0.23072	-0.0703571	-0.0628162
0.260052	0.433279	0.711732	-0.139664	-0.0856665
-0.11786	-0.22869	-0.219176	0.0055432	-0.157942
-0.266728	-0.0232511	-0.394124	-0.179989	-0.417517
-0.196284	-0.244878	-0.344111	-0.174541	-0.174994
0.0197285	0.169925	-0.0698537	-0.0735012	-0.0242238
-0.240105	-0.00237584	-0.44071	-0.0407254	-0.299247

Annot Parameters for each context in the alphabet: PLMU
P	0.0328245
L	-0.280518
M	-0.145155
U	0.287749


Beta_s (bias in sequence model) : -1.84964
Beta_p (bias in structure context model) : -1.55706
alpha (scaling factor) : 1.90326
b (bias in least squares error model) : -1.84635

Top 20 kmers: 	 sequence number 	 kmer number
           CAGG             68             14
           CAGG            160             14
           CAGG            162             14
           CAGG             29             14
           CAGG            163             14
           CAGG             17             14
           CAGG             91             14
           CAGG             15             14
           CAGG            164             14
           CAGG            117             15
           CAGG            142             15
           CAGG            137             15
           CAGG            149             14
           CAGG             99             16
           CAGG             93             14
           CAGG             67             14
           CAGG             16             14
           CAGG            143             15
           CAGG              8             15
           CAGG            136             15

Averaged annotation profiles of the top 20 kmers
P	0	0	0	0	
L	1	1	1	1	
M	0	0	0	0	
U	0	0	0	0	
